timestamp,place_name,num_bikes,bike_number
2026-09-19T00:01:31.884654,Julius-Raab-Platz,11,345393
2026-09-19T00:01:31.884654,Julius-Raab-Platz,11,346661
2026-09-19T00:01:31.884654,Julius-Raab-Platz,11,346595
2026-09-19T00:01:31.884654,Julius-Raab-Platz,11,347445
2026-09-19T00:01:31.884654,Julius-Raab-Platz,11,347381
2026-09-19T00:01:31.884654,Julius-Raab-Platz,11,347363
2026-09-19T00:01:31.884654,Julius-Raab-Platz,11,347988
2026-09-19T00:01:31.884654,Julius-Raab-Platz,11,347930
2026-09-19T00:01:31.884654,Julius-Raab-Platz,11,347918
2026-09-19T00:01:31.884654,Julius-Raab-Platz,11,347876
2026-09-19T00:01:31.884654,Julius-Raab-Platz,11,349983
2026-09-19T00:01:31.884654,Hoher Markt,22,345368
2026-09-19T00:01:31.884654,Hoher Markt,22,345328
2026-09-19T00:01:31.884654,Hoher Markt,22,345968
2026-09-19T00:01:31.884654,Hoher Markt,22,345888
2026-09-19T00:01:31.884654,Hoher Markt,22,345789
2026-09-19T00:01:31.884654,Hoher Markt,22,345671
2026-09-19T00:01:31.884654,Hoher Markt,22,345567
2026-09-19T00:01:31.884654,Hoher Markt,22,346495
2026-09-19T00:01:31.884654,Hoher Markt,22,346608
2026-09-19T00:01:31.884654,Hoher Markt,22,347258
2026-09-19T00:01:31.884654,Hoher Markt,22,347015
2026-09-19T00:01:31.884654,Hoher Markt,22,347980
2026-09-19T00:01:31.884654,Hoher Markt,22,347911
2026-09-19T00:01:31.884654,Hoher Markt,22,347899
2026-09-19T00:01:31.884654,Hoher Markt,22,347823
2026-09-19T00:01:31.884654,Hoher Markt,22,347523
2026-09-19T00:01:31.884654,Hoher Markt,22,348189
2026-09-19T00:01:31.884654,Hoher Markt,22,348180
2026-09-19T00:01:31.884654,Hoher Markt,22,349636
2026-09-19T00:01:31.884654,Hoher Markt,22,349632
2026-09-19T00:01:31.884654,Hoher Markt,22,349550
2026-09-19T00:01:31.884654,Hoher Markt,22,349201
2026-09-19T00:01:31.884654,Oper / Karlsplatz U,11,345682
2026-09-19T00:01:31.884654,Oper / Karlsplatz U,11,346355
2026-09-19T00:01:31.884654,Oper / Karlsplatz U,11,346716
2026-09-19T00:01:31.884654,Oper / Karlsplatz U,11,346679
2026-09-19T00:01:31.884654,Oper / Karlsplatz U,11,347018
2026-09-19T00:01:31.884654,Oper / Karlsplatz U,11,347991
2026-09-19T00:01:31.884654,Oper / Karlsplatz U,11,348385
2026-09-19T00:01:31.884654,Oper / Karlsplatz U,11,348380
2026-09-19T00:01:31.884654,Oper / Karlsplatz U,11,348350
2026-09-19T00:01:31.884654,Oper / Karlsplatz U,11,348154
2026-09-19T00:01:31.884654,Oper / Karlsplatz U,11,348113
2026-09-19T00:01:31.884654,Ring / Volkstheater U,4,345937
2026-09-19T00:01:31.884654,Ring / Volkstheater U,4,346833
2026-09-19T00:01:31.884654,Ring / Volkstheater U,4,347882
2026-09-19T00:01:31.884654,Ring / Volkstheater U,4,347820
2026-09-19T00:01:31.884654,Stephansplatz U,5,345364
2026-09-19T00:01:31.884654,Stephansplatz U,5,345046
2026-09-19T00:01:31.884654,Stephansplatz U,5,346134
2026-09-19T00:01:31.884654,Stephansplatz U,5,349360
2026-09-19T00:01:31.884654,Stephansplatz U,5,349256
2026-09-19T00:01:31.884654,Taborstraße U,16,345473
2026-09-19T00:01:31.884654,Taborstraße U,16,345440
2026-09-19T00:01:31.884654,Taborstraße U,16,345308
2026-09-19T00:01:31.884654,Taborstraße U,16,345980
2026-09-19T00:01:31.884654,Taborstraße U,16,345770
2026-09-19T00:01:31.884654,Taborstraße U,16,345730
2026-09-19T00:01:31.884654,Taborstraße U,16,345721
