timestamp,place_name,num_bikes,bike_number
2026-02-09T01:03:58.759869,Julius-Raab-Platz,7,345977
2026-02-09T01:03:58.759869,Julius-Raab-Platz,7,346012
2026-02-09T01:03:58.759869,Julius-Raab-Platz,7,346892
2026-02-09T01:03:58.759869,Julius-Raab-Platz,7,346784
2026-02-09T01:03:58.759869,Julius-Raab-Platz,7,347815
2026-02-09T01:03:58.759869,Julius-Raab-Platz,7,348466
2026-02-09T01:03:58.759869,Julius-Raab-Platz,7,348923
2026-02-09T01:03:58.759869,Hoher Markt,22,345058
2026-02-09T01:03:58.759869,Hoher Markt,22,345967
2026-02-09T01:03:58.759869,Hoher Markt,22,345830
2026-02-09T01:03:58.759869,Hoher Markt,22,345750
2026-02-09T01:03:58.759869,Hoher Markt,22,346239
2026-02-09T01:03:58.759869,Hoher Markt,22,346076
2026-02-09T01:03:58.759869,Hoher Markt,22,346011
2026-02-09T01:03:58.759869,Hoher Markt,22,346741
2026-02-09T01:03:58.759869,Hoher Markt,22,346705
2026-02-09T01:03:58.759869,Hoher Markt,22,347452
2026-02-09T01:03:58.759869,Hoher Markt,22,347428
2026-02-09T01:03:58.759869,Hoher Markt,22,347264
2026-02-09T01:03:58.759869,Hoher Markt,22,347200
2026-02-09T01:03:58.759869,Hoher Markt,22,347084
2026-02-09T01:03:58.759869,Hoher Markt,22,347867
2026-02-09T01:03:58.759869,Hoher Markt,22,347770
2026-02-09T01:03:58.759869,Hoher Markt,22,348327
2026-02-09T01:03:58.759869,Hoher Markt,22,348276
2026-02-09T01:03:58.759869,Hoher Markt,22,348274
2026-02-09T01:03:58.759869,Hoher Markt,22,348143
2026-02-09T01:03:58.759869,Hoher Markt,22,348100
2026-02-09T01:03:58.759869,Hoher Markt,22,348956
2026-02-09T01:03:58.759869,Oper,6,347619
2026-02-09T01:03:58.759869,Oper,6,348623
2026-02-09T01:03:58.759869,Oper,6,349099
2026-02-09T01:03:58.759869,Oper,6,348963
2026-02-09T01:03:58.759869,Oper,6,349189
2026-02-09T01:03:58.759869,Oper,6,349121
2026-02-09T01:03:58.759869,Stephansplatz U,9,345964
2026-02-09T01:03:58.759869,Stephansplatz U,9,345608
2026-02-09T01:03:58.759869,Stephansplatz U,9,346317
2026-02-09T01:03:58.759869,Stephansplatz U,9,346291
2026-02-09T01:03:58.759869,Stephansplatz U,9,346254
2026-02-09T01:03:58.759869,Stephansplatz U,9,346947
2026-02-09T01:03:58.759869,Stephansplatz U,9,346732
2026-02-09T01:03:58.759869,Stephansplatz U,9,347581
2026-02-09T01:03:58.759869,Stephansplatz U,9,348023
2026-02-09T01:03:58.759869,Taborstraße U,4,345284
2026-02-09T01:03:58.759869,Taborstraße U,4,347804
2026-02-09T01:03:58.759869,Taborstraße U,4,347585
2026-02-09T01:03:58.759869,Taborstraße U,4,348525
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,345422
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,345398
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,345233
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,345056
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,345893
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,345782
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,345777
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,345725
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,346376
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,346231
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,346175
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,346017
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,346846
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,346775
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,346771
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,346689
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,346599
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,346578
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,346539
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,347393
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,347304
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,347140
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,347941
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,347932
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,347887
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,347664
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,347648
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,347563
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,348463
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,348231
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,348148
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,348066
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,348000
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,348600
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,398822
2026-02-09T01:03:58.759869,WU-Campus / Südportalstraße ,36,398782
2026-02-09T01:03:58.759869,Erdberg U,28,345335
2026-02-09T01:03:58.759869,Erdberg U,28,345248
2026-02-09T01:03:58.759869,Erdberg U,28,345222
2026-02-09T01:03:58.759869,Erdberg U,28,345149
2026-02-09T01:03:58.759869,Erdberg U,28,345062
2026-02-09T01:03:58.759869,Erdberg U,28,345930
2026-02-09T01:03:58.759869,Erdberg U,28,345856
2026-02-09T01:03:58.759869,Erdberg U,28,345779
2026-02-09T01:03:58.759869,Erdberg U,28,345529
2026-02-09T01:03:58.759869,Erdberg U,28,346392
2026-02-09T01:03:58.759869,Erdberg U,28,346098
2026-02-09T01:03:58.759869,Erdberg U,28,346068
2026-02-09T01:03:58.759869,Erdberg U,28,346010
2026-02-09T01:03:58.759869,Erdberg U,28,346982
2026-02-09T01:03:58.759869,Erdberg U,28,346813
2026-02-09T01:03:58.759869,Erdberg U,28,347076
2026-02-09T01:03:58.759869,Erdberg U,28,347030
2026-02-09T01:03:58.759869,Erdberg U,28,347982
2026-02-09T01:03:58.759869,Erdberg U,28,347900
2026-02-09T01:03:58.759869,Erdberg U,28,347614
2026-02-09T01:03:58.759869,Erdberg U,28,348472
2026-02-09T01:03:58.759869,Erdberg U,28,348294
2026-02-09T01:03:58.759869,Erdberg U,28,348230
2026-02-09T01:03:58.759869,Erdberg U,28,348195
2026-02-09T01:03:58.759869,Erdberg U,28,348127
2026-02-09T01:03:58.759869,Erdberg U,28,348606
2026-02-09T01:03:58.759869,Erdberg U,28,348566
2026-02-09T01:03:58.759869,Erdberg U,28,348518
2026-02-09T01:03:58.759869,Media Quarter Marx,15,345136
2026-02-09T01:03:58.759869,Media Quarter Marx,15,346497
2026-02-09T01:03:58.759869,Media Quarter Marx,15,346756
2026-02-09T01:03:58.759869,Media Quarter Marx,15,346524
2026-02-09T01:03:58.759869,Media Quarter Marx,15,347407
2026-02-09T01:03:58.759869,Media Quarter Marx,15,347168
2026-02-09T01:03:58.759869,Media Quarter Marx,15,347014
2026-02-09T01:03:58.759869,Media Quarter Marx,15,348311
2026-02-09T01:03:58.759869,Media Quarter Marx,15,348033
2026-02-09T01:03:58.759869,Media Quarter Marx,15,348558
2026-02-09T01:03:58.759869,Media Quarter Marx,15,349104
2026-02-09T01:03:58.759869,Media Quarter Marx,15,349044
2026-02-09T01:03:58.759869,Media Quarter Marx,15,349002
2026-02-09T01:03:58.759869,Media Quarter Marx,15,348978
2026-02-09T01:03:58.759869,Media Quarter Marx,15,349139
2026-02-09T01:03:58.759869,Rennweg S,15,345586
2026-02-09T01:03:58.759869,Rennweg S,15,346477
2026-02-09T01:03:58.759869,Rennweg S,15,346812
2026-02-09T01:03:58.759869,Rennweg S,15,346596
2026-02-09T01:03:58.759869,Rennweg S,15,347046
2026-02-09T01:03:58.759869,Rennweg S,15,347960
2026-02-09T01:03:58.759869,Rennweg S,15,347781
2026-02-09T01:03:58.759869,Rennweg S,15,348477
2026-02-09T01:03:58.759869,Rennweg S,15,348456
2026-02-09T01:03:58.759869,Rennweg S,15,348137
2026-02-09T01:03:58.759869,Rennweg S,15,348695
2026-02-09T01:03:58.759869,Rennweg S,15,348653
2026-02-09T01:03:58.759869,Rennweg S,15,348891
2026-02-09T01:03:58.759869,Rennweg S,15,349143
2026-02-09T01:03:58.759869,Rennweg S,15,349122
2026-02-09T01:03:58.759869,Rochusmarkt,8,345343
2026-02-09T01:03:58.759869,Rochusmarkt,8,345084
2026-02-09T01:03:58.759869,Rochusmarkt,8,346990
2026-02-09T01:03:58.759869,Rochusmarkt,8,346890
2026-02-09T01:03:58.759869,Rochusmarkt,8,347892
2026-02-09T01:03:58.759869,Rochusmarkt,8,348659
2026-02-09T01:03:58.759869,Rochusmarkt,8,348572
2026-02-09T01:03:58.759869,Rochusmarkt,8,348571
2026-02-09T01:03:58.759869,Schwarzenbergplatz,5,345260
2026-02-09T01:03:58.759869,Schwarzenbergplatz,5,345876
2026-02-09T01:03:58.759869,Schwarzenbergplatz,5,345702
2026-02-09T01:03:58.759869,Schwarzenbergplatz,5,345651
2026-02-09T01:03:58.759869,Schwarzenbergplatz,5,348469
2026-02-09T01:03:58.759869,Heumühlgasse,17,345369
2026-02-09T01:03:58.759869,Heumühlgasse,17,345326
2026-02-09T01:03:58.759869,Heumühlgasse,17,345155
2026-02-09T01:03:58.759869,Heumühlgasse,17,345683
2026-02-09T01:03:58.759869,Heumühlgasse,17,346430
2026-02-09T01:03:58.759869,Heumühlgasse,17,346832
2026-02-09T01:03:58.759869,Heumühlgasse,17,346580
2026-02-09T01:03:58.759869,Heumühlgasse,17,347461
2026-02-09T01:03:58.759869,Heumühlgasse,17,347361
2026-02-09T01:03:58.759869,Heumühlgasse,17,347175
2026-02-09T01:03:58.759869,Heumühlgasse,17,347123
2026-02-09T01:03:58.759869,Heumühlgasse,17,347676
2026-02-09T01:03:58.759869,Heumühlgasse,17,348357
2026-02-09T01:03:58.759869,Heumühlgasse,17,348581
2026-02-09T01:03:58.759869,Heumühlgasse,17,348847
2026-02-09T01:03:58.759869,Heumühlgasse,17,348806
2026-02-09T01:03:58.759869,Heumühlgasse,17,398870
2026-02-09T01:03:58.759869,Margaretengürtel U,19,345397
2026-02-09T01:03:58.759869,Margaretengürtel U,19,345819
2026-02-09T01:03:58.759869,Margaretengürtel U,19,345773
2026-02-09T01:03:58.759869,Margaretengürtel U,19,345733
2026-02-09T01:03:58.759869,Margaretengürtel U,19,345652
2026-02-09T01:03:58.759869,Margaretengürtel U,19,346473
2026-02-09T01:03:58.759869,Margaretengürtel U,19,346052
2026-02-09T01:03:58.759869,Margaretengürtel U,19,346029
2026-02-09T01:03:58.759869,Margaretengürtel U,19,347150
2026-02-09T01:03:58.759869,Margaretengürtel U,19,347810
2026-02-09T01:03:58.759869,Margaretengürtel U,19,347718
2026-02-09T01:03:58.759869,Margaretengürtel U,19,347698
2026-02-09T01:03:58.759869,Margaretengürtel U,19,347638
2026-02-09T01:03:58.759869,Margaretengürtel U,19,347579
2026-02-09T01:03:58.759869,Margaretengürtel U,19,347538
2026-02-09T01:03:58.759869,Margaretengürtel U,19,348434
2026-02-09T01:03:58.759869,Margaretengürtel U,19,348362
2026-02-09T01:03:58.759869,Margaretengürtel U,19,348684
2026-02-09T01:03:58.759869,Margaretengürtel U,19,349014
2026-02-09T01:03:58.759869,Mittersteig,16,345241
2026-02-09T01:03:58.759869,Mittersteig,16,345221
2026-02-09T01:03:58.759869,Mittersteig,16,345204
2026-02-09T01:03:58.759869,Mittersteig,16,345071
2026-02-09T01:03:58.759869,Mittersteig,16,345607
2026-02-09T01:03:58.759869,Mittersteig,16,345506
2026-02-09T01:03:58.759869,Mittersteig,16,346460
2026-02-09T01:03:58.759869,Mittersteig,16,346635
2026-02-09T01:03:58.759869,Mittersteig,16,346610
2026-02-09T01:03:58.759869,Mittersteig,16,347708
2026-02-09T01:03:58.759869,Mittersteig,16,347678
2026-02-09T01:03:58.759869,Mittersteig,16,347572
2026-02-09T01:03:58.759869,Mittersteig,16,348293
2026-02-09T01:03:58.759869,Mittersteig,16,348147
2026-02-09T01:03:58.759869,Mittersteig,16,348051
2026-02-09T01:03:58.759869,Mittersteig,16,398805
2026-02-09T01:03:58.759869,Ceija-Stojka-Platz,5,345814
2026-02-09T01:03:58.759869,Ceija-Stojka-Platz,5,346704
2026-02-09T01:03:58.759869,Ceija-Stojka-Platz,5,347177
2026-02-09T01:03:58.759869,Ceija-Stojka-Platz,5,347898
2026-02-09T01:03:58.759869,Ceija-Stojka-Platz,5,348880
2026-02-09T01:03:58.759869,Volkstheater U,12,345463
2026-02-09T01:03:58.759869,Volkstheater U,12,345191
2026-02-09T01:03:58.759869,Volkstheater U,12,345165
2026-02-09T01:03:58.759869,Volkstheater U,12,345686
2026-02-09T01:03:58.759869,Volkstheater U,12,345684
2026-02-09T01:03:58.759869,Volkstheater U,12,346307
2026-02-09T01:03:58.759869,Volkstheater U,12,346290
2026-02-09T01:03:58.759869,Volkstheater U,12,346069
2026-02-09T01:03:58.759869,Volkstheater U,12,346536
2026-02-09T01:03:58.759869,Volkstheater U,12,348054
2026-02-09T01:03:58.759869,Volkstheater U,12,348677
2026-02-09T01:03:58.759869,Volkstheater U,12,348551
2026-02-09T01:03:58.759869,Zieglergasse U,18,345261
2026-02-09T01:03:58.759869,Zieglergasse U,18,345629
2026-02-09T01:03:58.759869,Zieglergasse U,18,346448
2026-02-09T01:03:58.759869,Zieglergasse U,18,346315
2026-02-09T01:03:58.759869,Zieglergasse U,18,347205
2026-02-09T01:03:58.759869,Zieglergasse U,18,348283
2026-02-09T01:03:58.759869,Zieglergasse U,18,349088
2026-02-09T01:03:58.759869,Zieglergasse U,18,349055
2026-02-09T01:03:58.759869,Zieglergasse U,18,349024
2026-02-09T01:03:58.759869,Zieglergasse U,18,349017
2026-02-09T01:03:58.759869,Zieglergasse U,18,348979
2026-02-09T01:03:58.759869,Zieglergasse U,18,348966
2026-02-09T01:03:58.759869,Zieglergasse U,18,348879
2026-02-09T01:03:58.759869,Zieglergasse U,18,348819
2026-02-09T01:03:58.759869,Zieglergasse U,18,349179
2026-02-09T01:03:58.759869,Zieglergasse U,18,349164
2026-02-09T01:03:58.759869,Zieglergasse U,18,349162
2026-02-09T01:03:58.759869,Zieglergasse U,18,349126
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,345442
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,345243
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,345003
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,345947
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,345818
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,345743
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,345536
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,346480
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,346375
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,346250
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,346124
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,346955
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,346869
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,346752
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,346749
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,347330
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,347265
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,347174
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,347147
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,347060
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,347045
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,348146
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,348038
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,348004
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,348629
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,348616
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,348593
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,398821
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,398747
2026-02-09T01:03:58.759869,Oskar-Morgenstern-Platz,30,349194
2026-02-09T01:03:58.759869,Frankhplatz,8,345785
2026-02-09T01:03:58.759869,Frankhplatz,8,346051
2026-02-09T01:03:58.759869,Frankhplatz,8,346894
2026-02-09T01:03:58.759869,Frankhplatz,8,346663
2026-02-09T01:03:58.759869,Frankhplatz,8,347320
2026-02-09T01:03:58.759869,Frankhplatz,8,347070
2026-02-09T01:03:58.759869,Frankhplatz,8,347534
2026-02-09T01:03:58.759869,Frankhplatz,8,348559
2026-02-09T01:03:58.759869,Friedensbrücke U,11,345037
2026-02-09T01:03:58.759869,Friedensbrücke U,11,346289
2026-02-09T01:03:58.759869,Friedensbrücke U,11,346854
2026-02-09T01:03:58.759869,Friedensbrücke U,11,346628
2026-02-09T01:03:58.759869,Friedensbrücke U,11,347328
2026-02-09T01:03:58.759869,Friedensbrücke U,11,347229
2026-02-09T01:03:58.759869,Friedensbrücke U,11,347693
2026-02-09T01:03:58.759869,Friedensbrücke U,11,348042
2026-02-09T01:03:58.759869,Friedensbrücke U,11,348670
